,Smile格式,化合物结构,阳性菌 MIC (μg/mL),,,,,阴性菌 MIC (μg/mL),,,,,细胞毒性 IC50,,,,溶血 HC10   ,EC50,CC50,期刊名、卷、页码,其他数据如：MBC,文献原始数据截图,备注,,,,,,,,,,
,[H]C1=C(Cl)C([H])=C(NC(=O)CN2C=C(COC3=CC=C(C4=NC5=CC=CC=C5S4)C=C3)N=N2)C=C1,"5q R1=H,R2=Cl,R3=H",,,,,,10.62,,,,,12,,,,,,,,,,,,,,,,,,,,
1075,,,S. aureus ,B. cereus ,,,,E. coli ,P. aeruginosa ,,,,MCF - 7,HepG2,WI - 38,,,,,"Natural Product Research, 2023, 37(16): 2662-2671.",,,,,,,,,,,,," Natural Product Research, 2023, 37(16): 2662-2671."
,,,>1600,1600,,,,800,1600,,,,17.38,21.29,,,,,,,,,,,,,,,,,,,
,,,1600,800,,,,1600,1600,,,,12.24,15.08,,,,,,,,,,,,,,,,,,,
,,,1600,>1600,,,,800,400,,,,12.01,15.9,4.23,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,800,50,,,,400,200,,,,10.93,14.65,5.47,,,,,,,,,,,,,,,,,,
,,,800,200,,,,800,400,,,,11.88,16.09,5.76,,,,,,,,,,,,,,,,,,
,,,1600,100,,,,800,400,,,,12.03,16.13,5.12,,,,,,,,,,,,,,,,,,
1166,,,S. aureus ,,,,,E. coli ,,,,,HeLa,CoLo205,MCF - 7,,,,,"Journal of Inorganic Biochemistry, 2005, 99(8): 1646-1652",,,,,,,,,,,,,"Journal of Inorganic Biochemistry, 2005, 99(8): 1646-1652"
,,C27H21N3O2Sn,0.10±0.03,,,,,29.26±0.53,,,,,0.00447±0.00084,0.03908±0.00046,0.0850±0.0063,,,,,,,,,,,,,,,,,,
,,C27H39N3O2Sn,0.25±0.02,,,,,13.50±0.44,,,,,0.1867±0.0385,0.4243±0.0627,0.2380±0.0062,,,,,,,,,,,,,,,,,,
,,C39H45N3O2Sn,2.82±0.09,,,,,16.34±0.37,,,,,1.3902±0.0687,1.1378±0.2184,0.5324±0.0947,,,,,,,,,,,,,,,,,,
1175,,,S.aureus,E.faecalis,,,,E.coli,P.aeruginosa,S.boydii,K pneumoniae,,,,,,,,,"European journal of medicinal chemistry, 2016, 113: 34-49.",,,,,,,,,,,,,"European journal of medicinal chemistry, 2016, 113: 34-49."
,COC1=CC(O)=C(C(OC)=C1)C(/C=C/C2=CC=C(C(OC)=C2)OCC3=CN(N=N3)C4=CC=C(C=C4Cl)F)=O,,6.25,6.25,,,,12.5,12.5,12.5,25,,6.27±0.433,,,,,,,,,,,,,,,,,,,,
,COC1=CC(OC)=C(C(=O)/C=C/C2=CC=C(OCC3=CN(C4=CC=C(F)C(Cl)=C4)N=N3)C(OC)=C2)C(O)=C1,,>100,50,,,,50,100,25,>100,,2.74±0.317,,,,,,,,,,,,,,,,,,,,
,COC1=CC(OC)=C(C(=O)/C=C/C2=CC=C(OCC3=CN(C4=CC=C(F)C=C4F)N=N3)C(OC)=C2)C(O)=C1,,12.5,12.5,,,,6.25,12.5,6.25,12.5,,3.58±0.395,,,,,,,,,,,,,,,,,,,,
,COC1=CC(O)=C(C(OC)=C1)C(/C=C/C2=CC=C(C(OC)=C2)OCC3=CN(N=N3)C4=CC=CC=C4Cl)=O,,12.5,6.25,,,,6.25,12.5,6.25,100,,6.78±0.459,,,,,,,,,,,,,,,,,,,,
,COC1=CC(O)=C(C(OC)=C1)C(/C=C/C2=CC=C(C(OC)=C2)OCC3=CN(N=N3)C4=CC=C(C=C4)Cl)=O,,>100,>100,,,,>100,>100,>100,,,5.08±0.428,,,,,,,,,,,,,,,,,,,,
,COC1=CC(O)=C(C(OC)=C1)C(/C=C/C2=CC=C(C(OCC3=CN(N=N3)C4=CC=C(C=C4Cl)F)=C2)OC)=O,,100,>100,,,,>100,>100,>100,>100,,4.92±0.384,,,,,,,,,,,,,,,,,,,,
,COC1=CC(O)=C(C(OC)=C1)C(/C=C/C2=CC=C(C(OCC3=CN(N=N3)C4=CC=C(C(Cl)=C4)F)=C2)OC)=O,,>100,100,,,,100,>100,>100,>100,,7.52±0.439,,,,,,,,,,,,,,,,,,,,
,COC1=CC(OC)=C(C(=O)/C=C/C2=CC=C(OC)C(OCC3=CN(C4=CC=C(F)C=C4F)N=N3)=C2)C(O)=C1,,100,25,,,,50,>100,12.5,>100,,9.54±0.498,,,,,,,,,,,,,,,,,,,,
,COC1=CC(OC)=C(C(O)=C1)C(/C=C/C2=CC=C(C(OCC3=CN(N=N3)C4=CC=CC=C4Cl)=C2)OC)=O,,25,25,,,,50,100,12.5,>100,,8.03±0.561,,,,,,,,,,,,,,,,,,,,
,COC1=CC(OC)=C(C(=O)/C=C/C2=CC=C(OC)C(OCC3=CN(C4=CC=C(Cl)C=C4)N=N3)=C2)C(O)=C1,,>100,100,,,,100,>100,>100,>100,,11.02±0.526,,,,,,,,,,,,,,,,,,,,
,COC1=CC(OC)=C2C(=O)C=C(C3=CC=C(OCC4=CN(C5=CC=C(F)C=C5Cl)N=N4)C(OC)=C3)OC2=C1,,50,>100,,,,50,>100,50,>100,,3.85±0.306,,,,,,,,,,,,,,,,,,,,
,COC1=CC(OC)=C2C(=O)C=C(C3=CC=C(OCC4=CN(C5=CC=C(F)C(Cl)=C5)N=N4)C(OC)=C3)OC2=C1,,>100,>100,,,,>100,>100,>100,>100,,4.48±0.366,,,,,,,,,,,,,,,,,,,,
,COC1=CC(OC)=C2C(=O)C=C(C3=CC=C(OCC4=CN(C5=CC=C(F)C=C5F)N=N4)C(OC)=C3)OC2=C1,,>100,>100,,,,>100,>100,>100,>100,,4.79±0.302,,,,,,,,,,,,,,,,,,,,
,COC1=CC(OC)=C2C(C=C(OC2=C1)C3=CC=C(C(OC)=C3)OCC4=CN(N=N4)C5=CC=CC=C5Cl)=O,,50,50,,,,100,50,>100,100,,12.07±0.416,,,,,,,,,,,,,,,,,,,,
,COC1=CC(OC)=C2C(C=C(OC2=C1)C3=CC=C(C(OC)=C3)OCC4=CN(N=N4)C5=CC=C(C=C5)Cl)=O,,>100,100,,,,>100,>100,>100,>100,,5.19±0.338,,,,,,,,,,,,,,,,,,,,
1180,,,S.aureus,,,,,,,,,,,,,,,,,"European Journal of Medicinal Chemistry, 2018, 157: 1056-1067.",,,,,,,,,,,,,"European Journal of Medicinal Chemistry, 2018, 157: 1056-1067."
,,7a R`=3-Cl,0.5,,,,,,,,,,,,,,,,CC50值：40,,,,,,,,,,,,,40,
,,7b R`=4Cl,0.5,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,20,
,,7c R`=3-CH3,0.5,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,20,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9a R`=H,0.5,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,20,
2975,,,,B.subtilis,,,,E.coli,,,,,IC50,,,,,,,"Molecules, 2023, 28(16): 6007.",,,,,,,,,,,,,"Molecules, 2023, 28(16): 6007."
,[H]C1=C(C=C(C=C1)N2C(SCC(NC3=CC=CC=C3)=O)=NN=C2C4=CC5=CC(Br)=CC=C5O4)[H],10a R1=R2=R3=H,,Nd,,,,1.80±0.25,,,,,0.446 ± 0.254,,,,,,,,,,,,,,,,,,,,
,[H]C1=C([H])C=C(N2C(SCC(=O)NC3=CC(C)=C(C)C=C3)=NN=C2C2=CC3=CC(Br)=CC=C3O2)C=C1,"10b R1=R2=H,R3=3,4-CH3",,1.25±0.60,,,,3.8±2.1,,,,,0.803 ± 0.535,,,,,,,,,,,,,,,,,,,,
,[H]C1=C(C=C(C=C1)N2C(SCC(NC3=CC=C(C=C3)[N+]([O-])=O)=O)=NN=C2C4=CC5=CC(Br)=CC=C5O4)[H],"10c R1=R2=H,R3=4-NO2",,nd,,,,2.5±0.70,,,,,1.26 ± 0.966,,,,,,,,,,,,,,,,,,,,
,COC1=CC(NC(=O)CSC2=NN=C(C3=CC4=CC(Br)=CC=C4O3)N2C2=CC(Cl)=C(Cl)C=C2)=C(OC)C=C1,"10d R1=R2=Cl,R3=2,5-OCH3",,9.25±1.25,,,,16±1.00,,,,,0.349 ± 0.635,,,,,,,,,,,,,,,,,,,,
,ClC1=C(C=C(C=C1)NC(CSC2=NN=C(N2C3=CC(Cl)=C(C=C3)Cl)C4=CC5=CC(Br)=CC=C5O4)=O)Cl,"10e R1=R2=Cl,R3=3,4-Cl",,14±1.80,,,,2.5±1.40,,,,,1.27 ± 0.161,,,,,,,,,,,,,,,,,,,,
1265,,,,MicrococcusluteusMTCC2470.,StaphylococcusaureusMTCC96., StaphylococcusaureusMLS-16MTCC2940.,BacillussubtilisMTCC121.,,EscherichiacoliMTCC739.,PseudomonasaeruginosaMTCC2453., KlebsiellaplanticolaMTCC530.,,A549,MCF7,DU145,HeLa,,,,Bioorganic & Medicinal Chemistry Letters 24 (2014) 2905–2908,,,"Micrococcus luteus
  MTCC   2470","StaphylococCus aureus
   MTCC   96","Staphylococcus aureus MLS16
    MTCC   2940","Klebsiellaplanticola
  MTCC   530","Pseudomonasaeruginosa
   MTCC 2453",,,,,,
,NC1=NC(OCC2=CN(C3=NNC4=NC(C(F)(F)F)=CC=C43)N=N2)=CC(C(F)(F)F)=N1,"7, H",,7.8,15.6,15.6,15.6,,7.8,7.8,15.6,,10.146±0.062,-,12.8605±0.2136,-,,,,,,,7.8±0.11,7.8±0.22,7.8±0.21,7.8±0.34,3.9±0.26,,,,,,
,NC1=NC(OCC2=CN(N=N2)C3=NN(C4=NC(C(F)(F)F)=CC=C34)CC)=CC(C(F)(F)F)=N1,"9a, CH₂CH₂—",,>250,>250,>250,>250,,>250,>250,>250,,12.0142±0.104,-,13.1021±0.12298,-,,,,,,,,,,,,,,,,,
,NC1=NC(OCC2=CN(N=N2)C3=NN(C4=NC(C(F)(F)F)=CC=C34)COC(CC)=O)=CC(C(F)(F)F)=N1,"9b, CH₃CH₂OC(O)CH₂—",,>250,15.6,7.8,15.6,,15.6,15.6,7.8,,8.6553±0.085,6.5844±0.11682,9.6642±0.12213,5.2038±0.13806,,,,,,,7.8±0.22,3.9±0.19,7.8±0.32,3.9±0.15,15.6±0.31,,,,,,
,NC1=NC(OCC2=CN(N=N2)C3=NN(C4=NC(C(F)(F)F)=CC=C34)CC=C)=CC(C(F)(F)F)=N1,"9c, CH₂=CH-CH₂—",,7.8,>250,>250,>250,,>250,>250,>250,,-,9.409±0.1164,0,8.924±0.11155,,,,,,,,,,,,,,,,,
,NC1=NC(OCC2=CN(N=N2)C3=NN(C4=NC(C(F)(F)F)=CC=C34)CC#C)=CC(C(F)(F)F)=N1,"9d, HC≡C-CH₂—",,>250,>250,>250,>250,,>250,>250,>250,,1.9803±0.058,-,2.2701±0.08694,-,,,,,,,,,,,,,,,,,
,NC1=NC(OCC2=CN(N=N2)C3=NN(C4=NC(C(F)(F)F)=CC=C34)CCCCCCCC)=CC(C(F)(F)F)=N1,"9e, CH₂(CH₂)₆CH₂—",,>250,>250,>250,>250,,>250,>250,>250,,3.1749±0.123,13.7579±0.08912,3.5091±0.11697,12.6439±0.06127,,,,,,,,,,,,,,,,,
,NC1=NC(OCC2=CN(N=N2)C3=NN(C4=NC(C(F)(F)F)=CC=C34)CCCCCCC)=CC(C(F)(F)F)=N1,"9f, CH₂(CH₂)₅CH₂—",,15.6,7.8,7.8,15.6,,7.8,7.8,7.8,,2.457±0.181,21.762±0.18135,3.393±0.0819,20.0655±0.1872,,,,,,,3.9±0.14,7.8±0.36,3.9±0.18,3.9±0.24,3.9±0.21,,,,,,
,NC1=NC(OCC2=CN(N=N2)C3=NN(C4=NC(C(F)(F)F)=CC=C34)CCC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(F)F)F)F)F)F)F)F)F)=CC(C(F)(F)F)=N1,"9g, CF₃(CF₂)₇CH₂CH₂—",,>250,>250,>250,>250,,>250,>250,>250,,30.0267±0.223,-,33.5907±0.23166,-,,,,,,,,,,,,,,,,,
